id_district;district;location_type;location_detail;location_name;location_number;greenarea_ZV_roadtrees _AV;species;number_of_trees;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Retiro;Calle;;Federico Moreno Torroba;;ZV;Photinia x fraserii 'Red Robin';1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Retiro;Calle;;Federico Moreno Torroba;;ZV;Tilia cordata;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Retiro;Paseo;;Infanta Isabel (mediana subterr†neo) ;;ZV;Pyrus calleryana;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Retiro;Paseo;;John Lennon;;ZV;Liquidambar styraciflua;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Retiro;Calle;;Las Californias;;ZV;Koelreuteria paniculata;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Retiro;Plaza;;Luis Mitjans;;ZV;Acer pseudoplatanus;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;Retiro;Plaza;;Luis Mitjans;;ZV;Platanus x hybrida;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Salamanca;Calle;;Alcal† (Salamanca);;AV;Sophora japonica;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Salamanca;Calle;;Alc†ntara;;AV;Sophora japonica;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Salamanca;Calle;;Azcona;;AV;Hibiscus syriacus;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Salamanca;Calle;;Campanar;;AV;Pyrus calleryana;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Salamanca;Calle;;Castell¢ (Salamanca);;AV;Melia azedarach;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Salamanca;Calle;;Castell¢ (Salamanca);;AV;Sophora japonica;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Salamanca;Calle;;Claudio Coello;;AV;Cercis siliquastrum;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Salamanca;Calle;;Conde de Pe§alver;;AV;Melia azedarach;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Salamanca;Calle;;Conde de Pe§alver;;AV;Sophora japonica;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Salamanca;Calle;;Diego de Le¢n;;AV;Robinia pseudoacacia;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Salamanca;Calle;;Diego de Le¢n;;AV;Sophora japonica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Salamanca;Calle;;Francisco Silvela (Salamanca);;AV;Koelreuteria paniculata;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Salamanca;Calle;;Francisco Silvela (Salamanca);;AV;Platanus x hybrida;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Salamanca;Calle;;Goya;;AV;Sophora japonica;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Salamanca;Calle;;Jorge Juan;;AV;Quercus robur;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Salamanca;Calle;;JosÇ Ortega y Gasset;;AV;Sophora japonica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Salamanca;Calle;;Lagasca (Salamanca);;AV;Ligustrum japonicum;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Salamanca;Plaza;;MarquÇs de Salamanca;;AV;Koelreuteria paniculata;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Salamanca;Calle;;Mart°nez Izquierdo;;AV;Sophora japonica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Salamanca;Calle;;N£§ez de Balboa (Salamanca);;AV;Hibiscus syriacus;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Salamanca;Calle;;Padilla;;AV;Aesculus hippocastanum;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Salamanca;Calle;;Padilla;;AV;Ligustrum japonicum;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Salamanca;Calle;;Recoletos;;AV;Prunus padus;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Salamanca;Avenida;de los;Toreros;;AV;Celtis australis;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Salamanca;Avenida;de los;Toreros;;AV;Melia azedarach;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Salamanca;Plaza;;San Cayetano;;ZV;Cercis siliquastrum;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Salamanca;Parque;;Sancho D†vila;;ZV;Cercis siliquastrum;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Salamanca;Plaza;;Toros de las Ventas (arbolado - aparcamiento);;ZV;Platanus x hybrida;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Salamanca;Plaza;;Toros de las Ventas (arbolado);;ZV;Aesculus hippocastanum;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Salamanca;Plaza;;Toros de las Ventas (arbolado);;ZV;Melia azedarach;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;Salamanca;Plaza;;Toros de las Ventas (jardines);;ZV;Cercis siliquastrum;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Abantos;4;AV;Acer platanoides 'Crimson King';1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Alfonso XIII;121;AV;Sophora japonica;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Alfonso XIII c/v Encinas;176;AV;Sophora japonica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Alhel°es;8;AV;Crataegus laevigata;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Arquitecto Gaud°;9;AV;Celtis australis;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Atalaya;23;AV;Melia azedarach;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Belalc†zar;4;AV;Crataegus laevigata;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Carbonero y Sol;frente 20;AV;Melia azedarach;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Carlos Maurr†s c/v Doctor Fleming ;4;AV;Acer freemanii;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Castrej¢n;7;AV;Sophora japonica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Clavile§o;67;AV;Melia azedarach;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Colombia;45;AV;Sophora japonica;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Concha Espina;32;AV;Melia azedarach;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Costa Rica;42;AV;Celtis australis;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Eresma;6;AV;Celtis australis;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Fern†n N£§ez;4;AV;Sophora japonica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Francisco Alc†ntara;frente 3;AV;Melia azedarach;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;G¢mez Cano;10;AV;Magnolia grandiflora;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Guadalquivir;12;AV;Pyrus calleryana;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Guerrero y Mendoza;;AV;Sophora japonica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Irati;8;AV;Sophora japonica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Jorge Manrique;19;AV;Sophora japonica;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Plaza;;JosÇ Castillejo;;AV;Gleditsia triacanthos;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Plaza;de la;Justicia;;AV;Pyrus calleryana;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Paseo;de la;La Habana;;AV;Sophora japonica;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Leizar†n;1;AV;Sophora japonica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Luis Muriel;11;AV;Acer buergerianum;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Maestro Chap°;;AV;Sophora japonica;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Marceliano Santamar°a;11;AV;Acer freemanii;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;MarquÇs de Torrelaguna;10;AV;Acer platanoides;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Mauricio Ravel;2;AV;Acer platanoides;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Oquendo;7;AV;Sophora japonica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Pablo Aranda;1;AV;Sophora japonica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Pardo Baz†n;41;AV;Sophora japonica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Pardo Baz†n c/v Sauce ;;AV;Sophora japonica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Paseo;;Pedro de Valdivia;15;AV;Sophora japonica;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Paseo;;Pe§ota;14;AV;Acer platanoides 'Crimson King';1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Paseo;;Pintor Ribera;31;AV;Sophora japonica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Prieto Ure§a;1;AV;Celtis australis;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Pr°ncipe de Vergara;215;AV;Celtis australis;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Puerto Rico;48;AV;Melia azedarach;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Rafael Salgado;1;AV;Sophora japonica;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Rodr°guez Mar°n;57;AV;Gleditsia triacanthos;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Roncal;2;AV;Acer buergerianum;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Santa Mar°a Magdalena;23;AV;Sophora japonica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Santiago Bernabe£;12;AV;Acer freemanii;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Sauce;;AV;Sophora japonica;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Segre;23;AV;Gleditsia triacanthos;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Sil;40;AV;Ilex aquifolium;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Suero de Qui§ones;;AV;Koelreuteria paniculata;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Tambre;22;AV;Celtis australis;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Torpedero Tucum†n;11;AV;Celtis australis;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Uruguay c/v V°ctor de La Serna;;AV;Sophora japonica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Vel†zquez;150;AV;Platanus x hybrida;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;V°ctor de La Serna;37;AV;Sophora japonica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Vitruvio;5;AV;Melia azedarach;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Avenida;de;Burgos;30;ZV;Acer freemanii;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Dr†cena;42;ZV;Melia azedarach;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Plaza;;Gabriel Lobo;;ZV;Sophora japonica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Plaza;;JosÇ Castillejo;;ZV;Cupressus sempervirens;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;JosÇ Vasconcelos (PAR);;ZV;Acer platanoides 'Crimson King';1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Mario Benedetti;;ZV;Paulownia tomentosa;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Bulevar;;Mauricio Legendre (jardineras);;ZV;Trachycarpus fortunei;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Memorial 11 de marzo de 2004 (mediana);;ZV;Lagerstroemia indica;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Parque;;Orlando Tamayo Zapata;;ZV;Melia azedarach;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Parque;;Orlando Tamayo Zapata;;ZV;Sophora japonica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Plaza;;Puerta de AmÇrica;;ZV;Cercis siliquastrum;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Plaza;;Puerta de AmÇrica;;ZV;Koelreuteria paniculata;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Plaza;;Sagrado Coraz¢n de Jes£s;;ZV;Acer platanoides;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Plaza;;Sagrado Coraz¢n de Jes£s;;ZV;Melia azedarach;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;V°ctor de la Serna;16-20;ZV;Cupressus sempervirens;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;V°ctor de la Serna;16-20;ZV;Koelreuteria paniculata;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;Chamart°n;Calle;;Vitruvio;5;ZV;Melia azedarach;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Avenida;;Asturias;15;AV;Firmiana simplex;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Aviador Zorita;10;AV;Acer freemanii;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Avenida;;Brasil;6;AV;Platanus x hybrida;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Bravo Murillo (Tetu†n);154;AV;Platanus x hybrida;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Bravo Murillo (Tetu†n);198;AV;Sophora japonica;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Bravo Murillo Jardineras (Tetu†n);1;AV;Photinia fraserii;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Capit†n Blanco Argibay;50;AV;Hibiscus syriacus;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Capit†n Blanco Argibay;60;AV;Platanus x hybrida;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Conde de Serrallo;13;AV;Platanus x hybrida;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Cuatro Amigos;2;AV;Acer freemanii;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Glorieta;;Cuatro Caminos (Tetu†n);2;AV;Celtis australis;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Doctor Mar°ani;3;AV;Cercis siliquastrum;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Dulcinea;1;AV;Ligustrum japonicum 'Variegata';1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Edgar Neville;10;AV;Platanus x hybrida;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Emilia;8;AV;Melia azedarach;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Fortunata y Jacinta;10;AV;Acer freemanii;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Francisco Gerv†s;7;AV;Celtis australis;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Francos Rodr°guez (Tetu†n);67;AV;Aesculus hippocastanum;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;General Ram°rez de Madrid;29;AV;Celtis australis;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;General Ram°rez de Madrid;12;AV;Platanus x hybrida;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Goiri;16;AV;Pyrus calleryana;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Hernani;31;AV;Ligustrum japonicum;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Hernani;59;AV;Platanus x hybrida;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Hierbabuena;2;AV;Ligustrum japonicum;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Huesca;21;AV;Firmiana simplex;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Huesca;33;AV;Platanus x hybrida;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Infanta Mercedes;30;AV;Acer freemanii;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Plaza;;Joaqu°n Dicenta;3;AV;Ligustrum japonicum;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Juli†n Besteiro;19;AV;Acer campestre;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;MarquÇs de Viana;34;AV;Melia azedarach;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Morando;16;AV;Acer freemanii;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Muller;66;AV;Carpinus betulus;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Nador;;AV;Ligustrum japonicum;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Nuestra Se§ora del Carmen;;AV;Cercis siliquastrum;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Ofelia Nieto (Tetu†n);149;AV;Gleditsia triacanthos;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Orense;2;AV;Acer freemanii;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;apl
6;Tetu†n;Avenida;;Pablo Iglesias (Tetu†n);69;AV;Platanus x hybrida;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Pamplona;15;AV;Platanus x hybrida;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Pedro Moreno;4;AV;Celtis australis;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Pensamiento;27;AV;Acer freemanii;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Pinos Alta;47;AV;Robinia pseudoacacia 'Casque rouge';1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Pintor Juan Gris;3;AV;Platanus x hybrida;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Poeta Joan Maragall;17;AV;Platanus x hybrida;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Raimundo Fern†ndez Villaverde (Tetu†n);43;AV;Koelreuteria paniculata;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Reina Mercedes;23;AV;Platanus x hybrida;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Avenida;;Reina Victoria (Tetu†n);16;AV;Ligustrum japonicum;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Rosario Pino;7;AV;Acer freemanii;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;San Aquilino;13;AV;Albizia julibrissin;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;San Germ†n;4;AV;Acer freemanii;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;San Germ†n;72;AV;Ligustrum japonicum;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Sierra Bullones;3;AV;Ligustrum japonicum;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Sinesio Delgado (Tetu†n);13;AV;Acer pseudoplatanus;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Sinesio Delgado (Tetu†n);;AV;Sophora japonica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Sor µngela de la Cruz;2;AV;Platanus x hybrida;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Topete;2;AV;Ligustrum japonicum;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Vicente Gaceo;23;AV;Celtis australis;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Parque;;Agust°n Rodr°guez Sahag£n;;ZV ;Parrotia persica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Bravo Murillo 107;;ZV ;Acer campestre;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;;;Complejo Azca nivel 695 (Torre Europa);;ZV ;Calocedrus decurrens;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Francos Rodr°guez (mediana);;ZV ;Photinia x fraserii 'Red Robin';2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Avenida;;General Per¢n (mediana);;ZV ;Thuja occidentalis 'Smaradge';8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Parque;;Huerta del Obispo;;ZV ;Cupressocyparis leylandii;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Parque;;Huerta del Obispo;;ZV ;Platanus x hybrida;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;;;Matadero (zona verde);;ZV ;Celtis australis;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Pamplona (mediana);;ZV ;Hibiscus syriacus;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Parque;;Pinos;;ZV ;Morus alba 'Pendula';1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Pinos Alta - Gabriel Portadales;;ZV ;Ligustrum japonicum;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Calle;;Pinos Alta - Gabriel Portadales;;ZV ;Liquidambar styraciflua;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Tetu†n;Plaza;de la;Remonta;;ZV ;Acer pseudoplatanus;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
